CustomerID,FavoriteCategory,Gender,AgeGroup,Region,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01497,Home,Female,36-50,Yogyakarta,49,21,51085171,1,1,1,111,At Risk Customer
CUST01498,Fashion,Female,36-50,Bandung,9,23,62590231,3,2,2,322,Potential Customer
CUST01499,Electronics,Male,18-25,Denpasar,9,16,43163043,3,1,1,311,New Customer
CUST01500,Beauty,Female,36-50,Denpasar,77,18,47414362,1,1,1,111,At Risk Customer
CUST01501,Sport,Female,18-25,Medan,25,25,63117124,2,2,3,223,Potential Customer
CUST01502,Home,Female,36-50,Bandung,7,19,37726121,4,1,1,411,New Customer
CUST01503,Home,Male,>50,Bandung,0,23,52920235,4,2,1,421,Potential Customer
CUST01504,Electronics,Male,18-25,Denpasar,96,18,46672944,1,1,1,111,At Risk Customer
CUST01505,Electronics,Male,36-50,Yogyakarta,21,21,57508768,2,1,2,212,New Customer
CUST01506,Fashion,Male,26-35,Bandung,19,25,65651316,3,2,3,323,Potential Customer
CUST01507,Sport,Female,>50,Medan,131,22,60549704,1,2,2,122,At Risk Customer
CUST01508,Electronics,Female,26-35,Bandung,116,24,61833567,1,2,2,122,At Risk Customer
CUST01509,Home,Female,36-50,Medan,35,29,81381058,2,4,4,244,Potential Customer
CUST01510,Home,Female,18-25,Bandung,73,24,60177764,1,2,2,122,At Risk Customer
CUST01511,Sport,Female,26-35,Medan,3,22,57232333,4,2,2,422,Potential Customer
CUST01512,Sport,Female,18-25,Bandung,14,14,22656819,3,1,1,311,New Customer
CUST01513,Sport,Female,>50,Bandung,0,22,48562934,4,2,1,421,Potential Customer
CUST01514,Beauty,Male,36-50,Surabaya,10,27,63886343,3,3,3,333,Loyal Customer
CUST01515,Beauty,Male,36-50,Medan,5,29,68165750,4,4,3,443,Loyal Customer
CUST01516,Beauty,Male,>50,Medan,23,20,47949515,2,1,1,211,New Customer
CUST01517,Sport,Female,18-25,Medan,10,33,75653883,3,4,4,344,Loyal Customer
CUST01518,Electronics,Female,26-35,Jakarta,15,24,57144676,3,2,2,322,Potential Customer
CUST01519,Sport,Male,18-25,Bandung,10,32,69521592,3,4,3,343,Loyal Customer
CUST01520,Sport,Female,18-25,Medan,1,31,76433784,4,4,4,444,Loyal Customer
CUST01521,Fashion,Male,18-25,Denpasar,7,24,59848621,4,2,2,422,Potential Customer
CUST01522,Electronics,Female,26-35,Jakarta,42,20,59224422,1,1,2,112,At Risk Customer
CUST01523,Fashion,Male,18-25,Surabaya,24,27,63292504,2,3,3,233,Potential Customer
CUST01524,Sport,Male,18-25,Medan,39,23,60963601,2,2,2,222,Potential Customer
CUST01525,Home,Female,18-25,Medan,4,33,82874216,4,4,4,444,Loyal Customer
CUST01526,Beauty,Male,18-25,Jakarta,15,34,95528539,3,4,4,344,Loyal Customer
CUST01527,Electronics,Male,>50,Bandung,29,29,80697036,2,4,4,244,Potential Customer
CUST01528,Sport,Male,36-50,Denpasar,32,22,61405172,2,2,2,222,Potential Customer
CUST01529,Fashion,Female,>50,Surabaya,21,27,61953810,2,3,2,232,Potential Customer
CUST01530,Beauty,Female,26-35,Medan,16,23,65743543,3,2,3,323,Potential Customer
CUST01531,Sport,Male,18-25,Bandung,12,23,48962551,3,2,1,321,Potential Customer
CUST01532,Beauty,Female,36-50,Denpasar,0,34,90926017,4,4,4,444,Loyal Customer
CUST01533,Home,Female,26-35,Denpasar,8,24,62415863,4,2,2,422,Potential Customer
CUST01534,Sport,Male,18-25,Surabaya,2,19,48983938,4,1,1,411,New Customer
CUST01535,Electronics,Male,18-25,Yogyakarta,47,14,45218706,1,1,1,111,At Risk Customer
CUST01536,Beauty,Male,18-25,Denpasar,5,21,46908616,4,1,1,411,New Customer
CUST01537,Beauty,Male,18-25,Yogyakarta,82,23,63619192,1,2,3,123,At Risk Customer
CUST01538,Sport,Female,26-35,Denpasar,59,21,57911951,1,1,2,112,At Risk Customer
CUST01539,Home,Male,26-35,Surabaya,45,21,56917785,1,1,2,112,At Risk Customer
CUST01540,Sport,Female,18-25,Jakarta,25,25,59067698,2,2,2,222,Potential Customer
CUST01541,Electronics,Female,18-25,Surabaya,11,17,37832212,3,1,1,311,New Customer
CUST01542,Fashion,Male,36-50,Surabaya,133,25,55241065,1,2,2,122,At Risk Customer
CUST01543,Beauty,Female,18-25,Jakarta,11,23,63094622,3,2,3,323,Potential Customer
CUST01544,Fashion,Male,26-35,Jakarta,17,32,90218030,3,4,4,344,Loyal Customer
CUST01545,Beauty,Female,36-50,Bandung,0,26,65143132,4,3,3,433,Loyal Customer
CUST01546,Home,Female,18-25,Denpasar,28,18,41635603,2,1,1,211,New Customer
CUST01547,Electronics,Female,18-25,Bandung,25,16,40992088,2,1,1,211,New Customer
CUST01548,Fashion,Female,26-35,Jakarta,0,30,84151618,4,4,4,444,Loyal Customer
CUST01549,Home,Male,26-35,Yogyakarta,18,23,48954192,3,2,1,321,Potential Customer
CUST01550,Fashion,Female,26-35,Yogyakarta,4,25,58503305,4,2,2,422,Potential Customer
CUST01551,Beauty,Female,36-50,Surabaya,88,21,58549895,1,1,2,112,At Risk Customer
CUST01552,Home,Female,18-25,Medan,8,27,72809998,4,3,4,434,Loyal Customer
CUST01553,Fashion,Female,26-35,Surabaya,17,25,56529953,3,2,2,322,Potential Customer
CUST01554,Sport,Female,26-35,Surabaya,15,23,64092585,3,2,3,323,Potential Customer
CUST01555,Beauty,Male,18-25,Medan,108,27,83568294,1,3,4,134,At Risk Customer
CUST01556,Electronics,Male,26-35,Denpasar,12,20,49856701,3,1,1,311,New Customer
CUST01557,Sport,Female,18-25,Jakarta,19,31,80281685,3,4,4,344,Loyal Customer
CUST01558,Electronics,Male,26-35,Yogyakarta,1,29,72336032,4,4,3,443,Loyal Customer
CUST01559,Electronics,Female,18-25,Surabaya,25,26,74473635,2,3,4,234,Potential Customer
CUST01560,Beauty,Female,26-35,Medan,19,24,56436012,3,2,2,322,Potential Customer
CUST01561,Beauty,Male,26-35,Bandung,41,33,76554972,2,4,4,244,Potential Customer
CUST01562,Home,Male,36-50,Surabaya,20,25,74667625,2,2,4,224,Potential Customer
CUST01563,Fashion,Female,18-25,Yogyakarta,26,29,74178703,2,4,4,244,Potential Customer
CUST01564,Electronics,Male,26-35,Jakarta,66,26,74639200,1,3,4,134,At Risk Customer
CUST01565,Fashion,Female,26-35,Surabaya,23,28,75932549,2,3,4,234,Potential Customer
CUST01566,Fashion,Male,36-50,Surabaya,25,23,50743408,2,2,1,221,Potential Customer
CUST01567,Beauty,Female,26-35,Denpasar,0,30,75860505,4,4,4,444,Loyal Customer
CUST01568,Electronics,Male,26-35,Medan,72,23,58946614,1,2,2,122,At Risk Customer
CUST01569,Home,Female,36-50,Bandung,2,24,56042064,4,2,2,422,Potential Customer
CUST01570,Sport,Female,36-50,Bandung,5,27,76736847,4,3,4,434,Loyal Customer
CUST01571,Home,Female,26-35,Jakarta,15,30,68964921,3,4,3,343,Loyal Customer
CUST01572,Home,Male,26-35,Yogyakarta,39,31,87141694,2,4,4,244,Potential Customer
CUST01573,Fashion,Female,36-50,Jakarta,2,28,79896733,4,3,4,434,Loyal Customer
CUST01574,Home,Female,>50,Surabaya,22,37,86639269,2,4,4,244,Potential Customer
CUST01575,Fashion,Male,36-50,Surabaya,18,25,70316885,3,2,3,323,Potential Customer
CUST01576,Beauty,Male,26-35,Bandung,10,35,92383697,3,4,4,344,Loyal Customer
CUST01577,Fashion,Male,18-25,Yogyakarta,66,21,53523302,1,1,2,112,At Risk Customer
CUST01578,Fashion,Female,26-35,Medan,7,22,65506060,4,2,3,423,Potential Customer
CUST01579,Electronics,Female,36-50,Yogyakarta,15,29,64127525,3,4,3,343,Loyal Customer
CUST01580,Fashion,Female,26-35,Surabaya,34,20,47675066,2,1,1,211,New Customer
CUST01581,Fashion,Male,26-35,Medan,17,29,79012543,3,4,4,344,Loyal Customer
CUST01582,Beauty,Male,36-50,Yogyakarta,4,19,50234491,4,1,1,411,New Customer
CUST01583,Fashion,Female,26-35,Yogyakarta,66,23,62959018,1,2,3,123,At Risk Customer
CUST01584,Electronics,Female,36-50,Medan,1,27,75265274,4,3,4,434,Loyal Customer
CUST01585,Home,Female,26-35,Surabaya,0,30,71177521,4,4,3,443,Loyal Customer
CUST01586,Electronics,Male,26-35,Yogyakarta,71,17,54902267,1,1,2,112,At Risk Customer
CUST01587,Electronics,Female,26-35,Medan,10,19,44531295,3,1,1,311,New Customer
CUST01588,Electronics,Male,36-50,Denpasar,19,21,58018904,3,1,2,312,New Customer
CUST01589,Fashion,Male,18-25,Denpasar,63,17,53015999,1,1,1,111,At Risk Customer
CUST01590,Fashion,Female,18-25,Surabaya,34,22,55276028,2,2,2,222,Potential Customer
CUST01591,Electronics,Female,>50,Medan,49,27,70883237,1,3,3,133,At Risk Customer
CUST01592,Sport,Female,18-25,Denpasar,8,21,47211036,4,1,1,411,New Customer
CUST01593,Fashion,Male,26-35,Medan,36,29,75504636,2,4,4,244,Potential Customer
CUST01594,Sport,Male,26-35,Yogyakarta,14,22,58062925,3,2,2,322,Potential Customer
CUST01595,Beauty,Female,26-35,Surabaya,22,32,107899067,2,4,4,244,Potential Customer
CUST01596,Beauty,Female,26-35,Denpasar,52,16,33404995,1,1,1,111,At Risk Customer
CUST01597,Electronics,Male,18-25,Yogyakarta,84,32,78304268,1,4,4,144,At Risk Customer
CUST01598,Beauty,Male,26-35,Jakarta,10,27,65511170,3,3,3,333,Loyal Customer
CUST01599,Beauty,Male,26-35,Jakarta,71,21,54410875,1,1,2,112,At Risk Customer
CUST01600,Beauty,Female,26-35,Surabaya,90,30,71679391,1,4,3,143,At Risk Customer
CUST01601,Fashion,Male,18-25,Denpasar,69,25,68642424,1,2,3,123,At Risk Customer
CUST01602,Home,Male,26-35,Denpasar,22,29,64972661,2,4,3,243,Potential Customer
CUST01603,Home,Male,18-25,Denpasar,22,22,62213685,2,2,2,222,Potential Customer
CUST01604,Home,Male,18-25,Medan,34,25,69975003,2,2,3,223,Potential Customer
CUST01605,Electronics,Male,18-25,Yogyakarta,44,34,85523216,1,4,4,144,At Risk Customer
CUST01606,Home,Female,18-25,Denpasar,33,28,72435288,2,3,3,233,Potential Customer
CUST01607,Beauty,Male,36-50,Yogyakarta,5,29,56797748,4,4,2,442,Potential Customer
CUST01608,Electronics,Female,18-25,Surabaya,0,23,67389617,4,2,3,423,Potential Customer
CUST01609,Home,Male,>50,Denpasar,1,35,86725038,4,4,4,444,Loyal Customer
CUST01610,Fashion,Female,>50,Surabaya,2,28,86024548,4,3,4,434,Loyal Customer
CUST01611,Electronics,Female,26-35,Denpasar,31,28,65276264,2,3,3,233,Potential Customer
CUST01612,Sport,Female,18-25,Jakarta,23,26,78953548,2,3,4,234,Potential Customer
CUST01613,Electronics,Female,26-35,Bandung,2,38,93193791,4,4,4,444,Loyal Customer
CUST01614,Electronics,Male,36-50,Surabaya,21,21,58527691,2,1,2,212,New Customer
CUST01615,Beauty,Male,26-35,Denpasar,6,35,79874940,4,4,4,444,Loyal Customer
CUST01616,Beauty,Female,18-25,Bandung,62,21,41264054,1,1,1,111,At Risk Customer
CUST01617,Fashion,Female,26-35,Surabaya,28,29,72655522,2,4,3,243,Potential Customer
CUST01618,Home,Female,36-50,Medan,17,20,54503823,3,1,2,312,New Customer
CUST01619,Electronics,Female,36-50,Denpasar,29,25,62113389,2,2,2,222,Potential Customer
CUST01620,Home,Female,18-25,Medan,22,23,46940102,2,2,1,221,Potential Customer
CUST01621,Beauty,Female,26-35,Jakarta,31,23,46705623,2,2,1,221,Potential Customer
CUST01622,Beauty,Male,18-25,Denpasar,34,24,68405396,2,2,3,223,Potential Customer
CUST01623,Electronics,Female,18-25,Jakarta,16,31,80810087,3,4,4,344,Loyal Customer
CUST01624,Fashion,Female,36-50,Bandung,14,30,75139815,3,4,4,344,Loyal Customer
CUST01625,Electronics,Male,18-25,Surabaya,14,25,56605524,3,2,2,322,Potential Customer
CUST01626,Home,Female,18-25,Yogyakarta,70,35,89081489,1,4,4,144,At Risk Customer
CUST01627,Fashion,Male,18-25,Jakarta,42,25,55817746,1,2,2,122,At Risk Customer
CUST01628,Sport,Female,36-50,Yogyakarta,7,33,74469649,4,4,4,444,Loyal Customer
CUST01629,Sport,Male,36-50,Yogyakarta,0,33,86929689,4,4,4,444,Loyal Customer
CUST01630,Fashion,Female,26-35,Surabaya,22,21,57353019,2,1,2,212,New Customer
CUST01631,Beauty,Female,36-50,Bandung,15,21,54905230,3,1,2,312,New Customer
CUST01632,Electronics,Male,18-25,Surabaya,22,29,85160817,2,4,4,244,Potential Customer
CUST01633,Beauty,Female,26-35,Denpasar,86,24,52088020,1,2,1,121,At Risk Customer
CUST01634,Beauty,Female,26-35,Jakarta,9,19,48102536,3,1,1,311,New Customer
CUST01635,Sport,Female,18-25,Yogyakarta,45,19,58306732,1,1,2,112,At Risk Customer
CUST01636,Fashion,Male,26-35,Surabaya,25,23,52803169,2,2,1,221,Potential Customer
CUST01637,Electronics,Male,>50,Surabaya,52,26,63985028,1,3,3,133,At Risk Customer
CUST01638,Electronics,Male,18-25,Surabaya,11,27,74184657,3,3,4,334,Loyal Customer
CUST01639,Beauty,Female,18-25,Jakarta,9,18,46276082,3,1,1,311,New Customer
CUST01640,Sport,Female,18-25,Bandung,33,29,71978606,2,4,3,243,Potential Customer
CUST01641,Beauty,Female,18-25,Surabaya,24,38,96127888,2,4,4,244,Potential Customer
CUST01642,Electronics,Female,>50,Jakarta,19,23,64503336,3,2,3,323,Potential Customer
CUST01643,Home,Female,26-35,Yogyakarta,19,31,83088704,3,4,4,344,Loyal Customer
CUST01644,Beauty,Female,26-35,Denpasar,19,42,92942404,3,4,4,344,Loyal Customer
CUST01645,Beauty,Male,36-50,Medan,96,37,102779984,1,4,4,144,At Risk Customer
CUST01646,Home,Female,18-25,Jakarta,35,25,71224690,2,2,3,223,Potential Customer
CUST01647,Fashion,Male,26-35,Medan,66,24,60163173,1,2,2,122,At Risk Customer
CUST01648,Home,Female,26-35,Surabaya,18,21,40232700,3,1,1,311,New Customer
CUST01649,Sport,Female,26-35,Surabaya,34,17,46302243,2,1,1,211,New Customer
CUST01650,Beauty,Female,>50,Jakarta,79,25,70645225,1,2,3,123,At Risk Customer
CUST01651,Electronics,Male,36-50,Medan,102,16,41000133,1,1,1,111,At Risk Customer
CUST01652,Beauty,Male,26-35,Surabaya,25,27,64025709,2,3,3,233,Potential Customer
CUST01653,Electronics,Male,36-50,Yogyakarta,5,38,108839483,4,4,4,444,Loyal Customer
CUST01654,Beauty,Male,18-25,Bandung,80,25,62705019,1,2,3,123,At Risk Customer
CUST01655,Beauty,Male,18-25,Bandung,9,30,74042476,3,4,4,344,Loyal Customer
CUST01656,Electronics,Female,18-25,Surabaya,4,33,75646494,4,4,4,444,Loyal Customer
CUST01657,Fashion,Female,26-35,Medan,25,37,85301850,2,4,4,244,Potential Customer
CUST01658,Home,Male,26-35,Denpasar,19,24,62649683,3,2,2,322,Potential Customer
CUST01659,Fashion,Male,26-35,Surabaya,8,21,55007908,4,1,2,412,New Customer
CUST01660,Electronics,Male,>50,Denpasar,6,24,53666286,4,2,2,422,Potential Customer
CUST01661,Electronics,Female,26-35,Denpasar,31,29,77827697,2,4,4,244,Potential Customer
CUST01662,Electronics,Female,26-35,Medan,25,18,44634810,2,1,1,211,New Customer
CUST01663,Electronics,Female,18-25,Denpasar,27,28,55688751,2,3,2,232,Potential Customer
CUST01664,Electronics,Female,18-25,Yogyakarta,1,27,70529462,4,3,3,433,Loyal Customer
CUST01665,Sport,Female,26-35,Medan,8,26,80522756,4,3,4,434,Loyal Customer
CUST01666,Fashion,Female,26-35,Surabaya,9,27,64913588,3,3,3,333,Loyal Customer
CUST01667,Electronics,Male,36-50,Yogyakarta,5,24,59335109,4,2,2,422,Potential Customer
CUST01668,Fashion,Female,18-25,Jakarta,85,22,74952646,1,2,4,124,At Risk Customer
CUST01669,Fashion,Male,18-25,Bandung,0,23,49012136,4,2,1,421,Potential Customer
CUST01670,Sport,Female,26-35,Surabaya,9,28,70992091,3,3,3,333,Loyal Customer
CUST01671,Electronics,Male,18-25,Surabaya,0,31,92572162,4,4,4,444,Loyal Customer
CUST01672,Beauty,Female,18-25,Surabaya,4,20,56058957,4,1,2,412,New Customer
CUST01673,Fashion,Female,36-50,Yogyakarta,37,27,68995280,2,3,3,233,Potential Customer
CUST01674,Sport,Female,18-25,Jakarta,2,29,77755733,4,4,4,444,Loyal Customer
CUST01675,Electronics,Female,26-35,Medan,9,29,68405930,3,4,3,343,Loyal Customer
CUST01676,Fashion,Male,18-25,Jakarta,74,20,42431823,1,1,1,111,At Risk Customer
CUST01677,Home,Male,18-25,Yogyakarta,0,27,59813458,4,3,2,432,Potential Customer
CUST01678,Electronics,Male,26-35,Surabaya,77,17,49141736,1,1,1,111,At Risk Customer
CUST01679,Beauty,Male,36-50,Bandung,11,18,45493364,3,1,1,311,New Customer
CUST01680,Sport,Female,26-35,Surabaya,15,27,68677289,3,3,3,333,Loyal Customer
CUST01681,Fashion,Male,36-50,Medan,7,24,66315416,4,2,3,423,Potential Customer
CUST01682,Beauty,Female,18-25,Denpasar,8,18,40064044,4,1,1,411,New Customer
CUST01683,Fashion,Female,36-50,Bandung,56,29,77253242,1,4,4,144,At Risk Customer
CUST01684,Fashion,Female,18-25,Surabaya,30,26,65147348,2,3,3,233,Potential Customer
CUST01685,Beauty,Male,26-35,Bandung,9,25,60485664,3,2,2,322,Potential Customer
CUST01686,Electronics,Female,26-35,Denpasar,0,26,60674779,4,3,2,432,Potential Customer
CUST01687,Beauty,Female,>50,Jakarta,19,24,64309561,3,2,3,323,Potential Customer
CUST01688,Electronics,Female,26-35,Yogyakarta,5,29,65380803,4,4,3,443,Loyal Customer
CUST01689,Home,Female,18-25,Surabaya,3,27,69126987,4,3,3,433,Loyal Customer
CUST01690,Sport,Female,18-25,Medan,132,18,39300911,1,1,1,111,At Risk Customer
CUST01691,Home,Male,36-50,Jakarta,35,22,66665395,2,2,3,223,Potential Customer
CUST01692,Fashion,Female,26-35,Surabaya,61,22,65695870,1,2,3,123,At Risk Customer
CUST01693,Fashion,Male,36-50,Jakarta,22,27,60068137,2,3,2,232,Potential Customer
CUST01694,Fashion,Male,18-25,Medan,8,29,80905313,4,4,4,444,Loyal Customer
CUST01695,Home,Male,26-35,Surabaya,67,26,69271815,1,3,3,133,At Risk Customer
CUST01696,Home,Male,18-25,Denpasar,43,28,78947808,1,3,4,134,At Risk Customer
CUST01697,Beauty,Male,>50,Denpasar,8,21,52086580,4,1,1,411,New Customer
CUST01698,Sport,Male,26-35,Medan,41,27,68693418,2,3,3,233,Potential Customer
CUST01699,Sport,Female,>50,Bandung,33,23,59538987,2,2,2,222,Potential Customer
CUST01700,Electronics,Female,18-25,Medan,4,20,51125563,4,1,1,411,New Customer
CUST01701,Home,Female,26-35,Bandung,41,24,55637004,2,2,2,222,Potential Customer
CUST01702,Home,Male,26-35,Surabaya,11,35,77552910,3,4,4,344,Loyal Customer
CUST01703,Electronics,Male,26-35,Bandung,2,25,65362177,4,2,3,423,Potential Customer
CUST01704,Sport,Female,36-50,Surabaya,40,33,79080605,2,4,4,244,Potential Customer
CUST01705,Electronics,Male,>50,Surabaya,6,24,67365990,4,2,3,423,Potential Customer
CUST01706,Fashion,Male,36-50,Yogyakarta,4,30,81242423,4,4,4,444,Loyal Customer
CUST01707,Electronics,Female,36-50,Surabaya,31,21,41448705,2,1,1,211,New Customer
CUST01708,Electronics,Male,18-25,Bandung,1,22,63528758,4,2,3,423,Potential Customer
CUST01709,Fashion,Female,18-25,Yogyakarta,55,25,69164636,1,2,3,123,At Risk Customer
CUST01710,Home,Female,>50,Yogyakarta,10,27,75790850,3,3,4,334,Loyal Customer
CUST01711,Beauty,Male,18-25,Surabaya,17,25,72048321,3,2,3,323,Potential Customer
CUST01712,Sport,Male,36-50,Medan,4,31,77716321,4,4,4,444,Loyal Customer
CUST01713,Beauty,Female,36-50,Medan,51,23,62192915,1,2,2,122,At Risk Customer
CUST01714,Home,Female,26-35,Denpasar,51,25,59612419,1,2,2,122,At Risk Customer
CUST01715,Beauty,Male,>50,Yogyakarta,38,19,53339275,2,1,2,212,New Customer
CUST01716,Home,Female,26-35,Surabaya,23,20,56734064,2,1,2,212,New Customer
CUST01717,Beauty,Male,26-35,Medan,55,22,44925319,1,2,1,121,At Risk Customer
CUST01718,Electronics,Female,18-25,Surabaya,8,32,73523255,4,4,4,444,Loyal Customer
CUST01719,Electronics,Female,26-35,Surabaya,0,23,61422996,4,2,2,422,Potential Customer
CUST01720,Electronics,Male,18-25,Yogyakarta,65,20,54641032,1,1,2,112,At Risk Customer
CUST01721,Fashion,Male,26-35,Denpasar,28,16,35744197,2,1,1,211,New Customer
CUST01722,Beauty,Male,36-50,Yogyakarta,3,39,101781760,4,4,4,444,Loyal Customer
CUST01723,Electronics,Male,>50,Jakarta,4,18,56107961,4,1,2,412,New Customer
CUST01724,Beauty,Male,18-25,Medan,18,26,71304835,3,3,3,333,Loyal Customer
CUST01725,Sport,Female,26-35,Medan,24,20,47775727,2,1,1,211,New Customer
CUST01726,Home,Male,>50,Medan,38,31,78451900,2,4,4,244,Potential Customer
CUST01727,Beauty,Female,18-25,Bandung,23,23,49690811,2,2,1,221,Potential Customer
CUST01728,Beauty,Female,18-25,Surabaya,21,26,73036366,2,3,4,234,Potential Customer
CUST01729,Beauty,Female,18-25,Yogyakarta,1,30,83509280,4,4,4,444,Loyal Customer
CUST01730,Home,Female,26-35,Medan,83,25,66702470,1,2,3,123,At Risk Customer
CUST01731,Beauty,Male,18-25,Jakarta,29,27,81443921,2,3,4,234,Potential Customer
CUST01732,Electronics,Female,>50,Medan,12,21,52732576,3,1,1,311,New Customer
CUST01733,Sport,Female,26-35,Denpasar,11,30,75841994,3,4,4,344,Loyal Customer
CUST01734,Fashion,Male,26-35,Surabaya,8,24,65171738,4,2,3,423,Potential Customer
CUST01735,Home,Male,18-25,Surabaya,1,23,53754341,4,2,2,422,Potential Customer
CUST01736,Sport,Female,26-35,Yogyakarta,4,27,54049744,4,3,2,432,Potential Customer
CUST01737,Fashion,Male,26-35,Bandung,72,24,58870230,1,2,2,122,At Risk Customer
CUST01738,Electronics,Male,36-50,Yogyakarta,3,31,64065306,4,4,3,443,Loyal Customer
CUST01739,Home,Male,36-50,Medan,23,24,59020033,2,2,2,222,Potential Customer
CUST01740,Sport,Male,26-35,Denpasar,84,31,77392214,1,4,4,144,At Risk Customer
CUST01741,Beauty,Female,>50,Jakarta,30,15,37541539,2,1,1,211,New Customer
CUST01742,Fashion,Female,36-50,Yogyakarta,6,18,41539245,4,1,1,411,New Customer
CUST01743,Electronics,Female,36-50,Bandung,21,27,56961446,2,3,2,232,Potential Customer
CUST01744,Beauty,Male,18-25,Yogyakarta,49,21,50371145,1,1,1,111,At Risk Customer
CUST01745,Home,Male,18-25,Surabaya,13,29,69442078,3,4,3,343,Loyal Customer
CUST01746,Beauty,Female,18-25,Medan,132,21,61892434,1,1,2,112,At Risk Customer
CUST01747,Home,Male,26-35,Medan,30,30,73736730,2,4,4,244,Potential Customer
CUST01748,Sport,Male,26-35,Medan,44,27,64412313,1,3,3,133,At Risk Customer
CUST01749,Fashion,Female,26-35,Medan,2,25,50520838,4,2,1,421,Potential Customer
CUST01750,Fashion,Male,36-50,Medan,6,25,61596156,4,2,2,422,Potential Customer
CUST01751,Electronics,Female,36-50,Medan,3,34,89793664,4,4,4,444,Loyal Customer
CUST01752,Fashion,Male,>50,Jakarta,16,35,80811511,3,4,4,344,Loyal Customer
CUST01753,Beauty,Male,26-35,Bandung,64,26,51207515,1,3,1,131,At Risk Customer
CUST01754,Beauty,Male,26-35,Medan,5,26,64595213,4,3,3,433,Loyal Customer
CUST01755,Sport,Female,18-25,Bandung,14,23,60247895,3,2,2,322,Potential Customer
CUST01756,Sport,Female,18-25,Denpasar,21,33,83361443,2,4,4,244,Potential Customer
CUST01757,Fashion,Female,18-25,Medan,6,41,114711106,4,4,4,444,Loyal Customer
CUST01758,Beauty,Female,26-35,Yogyakarta,20,31,77111986,2,4,4,244,Potential Customer
CUST01759,Fashion,Male,26-35,Medan,14,25,62998642,3,2,3,323,Potential Customer
CUST01760,Beauty,Female,36-50,Surabaya,0,37,88051405,4,4,4,444,Loyal Customer
CUST01761,Fashion,Female,18-25,Jakarta,18,21,56082933,3,1,2,312,New Customer
CUST01762,Electronics,Female,36-50,Yogyakarta,23,19,60608118,2,1,2,212,New Customer
CUST01763,Home,Male,26-35,Yogyakarta,39,19,51254116,2,1,1,211,New Customer
CUST01764,Fashion,Female,18-25,Surabaya,35,15,24645020,2,1,1,211,New Customer
CUST01765,Home,Male,26-35,Medan,1,21,49949472,4,1,1,411,New Customer
CUST01766,Home,Male,18-25,Jakarta,24,20,47575687,2,1,1,211,New Customer
CUST01767,Home,Female,26-35,Yogyakarta,44,33,95718360,1,4,4,144,At Risk Customer
CUST01768,Electronics,Female,26-35,Jakarta,0,21,49841054,4,1,1,411,New Customer
CUST01769,Sport,Male,18-25,Yogyakarta,14,34,86389557,3,4,4,344,Loyal Customer
CUST01770,Sport,Male,18-25,Medan,153,21,54083260,1,1,2,112,At Risk Customer
CUST01771,Sport,Female,26-35,Denpasar,48,21,54025148,1,1,2,112,At Risk Customer
CUST01772,Home,Female,>50,Yogyakarta,40,18,33151795,2,1,1,211,New Customer
CUST01773,Electronics,Female,26-35,Denpasar,30,25,68107382,2,2,3,223,Potential Customer
CUST01774,Beauty,Female,36-50,Yogyakarta,18,27,66779729,3,3,3,333,Loyal Customer
CUST01775,Sport,Female,26-35,Bandung,12,21,64143215,3,1,3,313,New Customer
CUST01776,Sport,Male,>50,Medan,25,24,64689932,2,2,3,223,Potential Customer
CUST01777,Beauty,Female,36-50,Surabaya,10,26,63852367,3,3,3,333,Loyal Customer
CUST01778,Electronics,Male,26-35,Denpasar,38,24,53246735,2,2,1,221,Potential Customer
CUST01779,Home,Male,26-35,Surabaya,2,23,71706820,4,2,3,423,Potential Customer
CUST01780,Sport,Female,36-50,Medan,21,21,49872298,2,1,1,211,New Customer
CUST01781,Home,Male,26-35,Surabaya,30,23,67062131,2,2,3,223,Potential Customer
CUST01782,Electronics,Female,26-35,Medan,7,34,92467560,4,4,4,444,Loyal Customer
CUST01783,Fashion,Female,18-25,Surabaya,17,23,54995978,3,2,2,322,Potential Customer
CUST01784,Sport,Female,36-50,Denpasar,23,35,97456769,2,4,4,244,Potential Customer
CUST01785,Fashion,Female,36-50,Bandung,3,27,75068981,4,3,4,434,Loyal Customer
CUST01786,Electronics,Female,18-25,Surabaya,9,30,81117312,3,4,4,344,Loyal Customer
CUST01787,Beauty,Female,26-35,Denpasar,37,20,44498639,2,1,1,211,New Customer
CUST01788,Sport,Female,26-35,Yogyakarta,2,24,61352154,4,2,2,422,Potential Customer
CUST01789,Beauty,Male,18-25,Medan,9,35,91912664,3,4,4,344,Loyal Customer
CUST01790,Sport,Female,>50,Jakarta,48,25,63590064,1,2,3,123,At Risk Customer
CUST01791,Electronics,Male,18-25,Jakarta,70,25,57426780,1,2,2,122,At Risk Customer
CUST01792,Fashion,Female,18-25,Medan,62,18,51299827,1,1,1,111,At Risk Customer
CUST01793,Home,Female,26-35,Bandung,5,24,54393590,4,2,2,422,Potential Customer
CUST01794,Home,Female,36-50,Surabaya,3,27,60403668,4,3,2,432,Potential Customer
CUST01795,Fashion,Male,18-25,Bandung,15,23,60153869,3,2,2,322,Potential Customer
CUST01796,Beauty,Male,26-35,Jakarta,17,31,85546163,3,4,4,344,Loyal Customer
CUST01797,Beauty,Female,26-35,Denpasar,34,28,74998613,2,3,4,234,Potential Customer
